STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IND,India,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1989,20.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1989,3.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MEX,Mexico,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1989,6.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLE,Sierra Leone,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1989,8.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLB,Solomon Islands,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1989,7.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,17.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,4.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HTI,Haiti,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,5.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JPN,Japan,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,1.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JOR,Jordan,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NGA,Nigeria,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,11.7,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PRY,Paraguay,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,0.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PHL,Philippines,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,6.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLE,Sierra Leone,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,10.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1990,5.7,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,15.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,4.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CZE,Czechia,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,2.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DOM,Dominican Republic,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,2.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,4.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HND,Honduras,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,2.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IND,India,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,20.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IRQ,Iraq,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,4.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,5.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MMR,Myanmar,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,12.7,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,OMN,Oman,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,7.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PAK,Pakistan,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,12.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PER,Peru,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,1.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ROU,Romania,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,3.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SEN,Senegal,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TZA,Tanzania,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,7.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,USA,United States,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,0.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,4.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1991,14.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DZA,Algeria,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,7.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,16.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,3.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,5.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SH_STA_WAST_ZS,"Prevalence of wasting, weight for height (% of children under 5)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1992,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Prevalence of wasting, weight for height (% of children under 5)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
